,max_balance_drowdown,max_drawdown,returns_std,total_return,sharpe,downside_deviation,sortino,calmar_ratio,en_inU,en_outU,en_outD,en_inD,re_inU,re_outU,re_outD,re_inD,cc_inU,cc_outU,cc_outD,cc_inD,trades,positive_trades,positive_trading_days
1532,0.036,3.697,0.334,0.16,0.043,0.014,1108.398,,1.09,1.03,0.97,0.85,1.15,1.09,0.97,0.91,1.15,1.09,0.91,0.85,6.0,66.667,2.419
1533,0.649,9.768,1.114,-0.115,-0.009,0.286,-40.168,,1.09,1.03,0.97,0.85,1.15,1.09,0.97,0.91,1.03,0.97,0.91,0.85,11.0,45.455,4.032
1534,0.036,3.697,0.334,0.16,0.043,0.014,1108.398,,1.09,1.03,0.97,0.85,1.15,1.09,0.97,0.91,1.15,1.03,0.91,0.85,6.0,66.667,2.419
1535,0.036,2.522,0.286,0.172,0.054,0.014,1193.031,,1.09,1.03,0.97,0.85,1.15,1.09,0.97,0.91,1.15,0.97,0.91,0.85,6.0,66.667,3.226
1536,0.116,4.175,0.379,0.057,0.014,0.029,196.489,,1.09,1.03,0.97,0.85,1.15,1.09,0.97,0.91,1.09,1.03,0.97,0.85,10.0,60.0,1.613
1537,0.036,2.397,0.25,0.129,0.046,0.014,894.578,,1.09,1.03,0.97,0.85,1.15,1.09,0.97,0.91,1.15,1.09,1.03,0.85,6.0,66.667,3.226
1538,0.036,3.697,0.334,0.16,0.043,0.014,1108.398,,1.09,1.03,0.97,0.85,1.15,1.09,0.97,0.91,1.15,1.09,0.97,0.85,6.0,66.667,2.419
1539,0.036,3.697,0.334,0.16,0.043,0.014,1108.398,,1.09,1.03,0.97,0.85,1.15,1.09,0.97,0.91,1.15,1.03,0.97,0.85,6.0,66.667,2.419
1540,0.264,7.574,0.527,-0.169,-0.029,0.143,-118.207,,1.09,1.03,0.97,0.85,1.15,1.09,0.97,0.91,1.09,1.03,0.97,0.91,14.0,50.0,2.419
1541,0.346,6.637,0.81,-0.019,-0.002,0.184,-10.458,,1.09,1.03,0.97,0.85,1.15,1.09,0.97,0.91,1.15,1.09,1.03,0.91,9.0,55.556,4.032
1542,0.139,7.574,0.53,-0.101,-0.017,0.145,-69.655,,1.09,1.03,0.97,0.85,1.15,1.09,0.97,0.91,1.15,1.09,0.97,0.91,10.0,50.0,3.226
1543,0.139,7.574,0.56,-0.008,-0.001,0.145,-5.28,,1.09,1.03,0.97,0.85,1.15,1.09,0.97,0.91,1.15,1.03,0.97,0.91,10.0,50.0,3.226
1544,0.566,11.561,1.152,-0.238,-0.019,0.145,-164.991,,1.09,1.03,0.97,0.85,1.15,1.09,0.97,0.91,1.15,1.09,1.03,0.97,13.0,46.154,4.839
1545,0.116,4.175,0.379,0.057,0.014,0.029,196.489,,1.09,1.03,0.97,0.85,1.15,1.03,0.97,0.91,1.09,1.03,0.91,0.85,10.0,60.0,1.613
1546,0.287,11.045,0.828,-0.287,-0.031,0.346,-82.843,,1.09,1.03,0.97,0.85,1.15,1.03,0.97,0.91,1.09,0.97,0.91,0.85,10.0,60.0,4.839
1547,0.036,3.697,0.334,0.16,0.043,0.014,1108.398,,1.09,1.03,0.97,0.85,1.15,1.03,0.97,0.91,1.15,1.09,0.91,0.85,6.0,66.667,2.419
1548,0.649,9.768,1.114,-0.115,-0.009,0.286,-40.168,,1.09,1.03,0.97,0.85,1.15,1.03,0.97,0.91,1.03,0.97,0.91,0.85,11.0,45.455,4.032
1549,0.036,3.697,0.334,0.16,0.043,0.014,1108.398,,1.09,1.03,0.97,0.85,1.15,1.03,0.97,0.91,1.15,1.03,0.91,0.85,6.0,66.667,2.419
1550,0.036,2.522,0.286,0.172,0.054,0.014,1193.031,,1.09,1.03,0.97,0.85,1.15,1.03,0.97,0.91,1.15,0.97,0.91,0.85,6.0,66.667,3.226
1551,0.116,4.175,0.379,0.057,0.014,0.029,196.489,,1.09,1.03,0.97,0.85,1.15,1.03,0.97,0.91,1.09,1.03,0.97,0.85,10.0,60.0,1.613
1552,0.036,2.397,0.25,0.129,0.046,0.014,894.578,,1.09,1.03,0.97,0.85,1.15,1.03,0.97,0.91,1.15,1.09,1.03,0.85,6.0,66.667,3.226
1553,0.036,3.697,0.334,0.16,0.043,0.014,1108.398,,1.09,1.03,0.97,0.85,1.15,1.03,0.97,0.91,1.15,1.09,0.97,0.85,6.0,66.667,2.419
1554,0.036,3.697,0.334,0.16,0.043,0.014,1108.398,,1.09,1.03,0.97,0.85,1.15,1.03,0.97,0.91,1.15,1.03,0.97,0.85,6.0,66.667,2.419
1555,0.264,7.574,0.527,-0.169,-0.029,0.143,-118.207,,1.09,1.03,0.97,0.85,1.15,1.03,0.97,0.91,1.09,1.03,0.97,0.91,14.0,50.0,2.419
1556,0.346,6.637,0.81,-0.019,-0.002,0.184,-10.458,,1.09,1.03,0.97,0.85,1.15,1.03,0.97,0.91,1.15,1.09,1.03,0.91,9.0,55.556,4.032
1557,0.139,7.574,0.53,-0.101,-0.017,0.145,-69.655,,1.09,1.03,0.97,0.85,1.15,1.03,0.97,0.91,1.15,1.09,0.97,0.91,10.0,50.0,3.226
1558,0.139,7.574,0.56,-0.008,-0.001,0.145,-5.28,,1.09,1.03,0.97,0.85,1.15,1.03,0.97,0.91,1.15,1.03,0.97,0.91,10.0,50.0,3.226
1559,0.566,11.561,1.152,-0.238,-0.019,0.145,-164.991,,1.09,1.03,0.97,0.85,1.15,1.03,0.97,0.91,1.15,1.09,1.03,0.97,13.0,46.154,4.839
1560,85.914,1787.944,160.56,-85.838,-0.048,65.495,-131.059,,1.09,1.03,0.97,0.85,1.15,1.09,1.03,0.97,1.09,1.03,0.91,0.85,10.0,40.0,1.613
1561,85.953,1788.698,160.557,-85.916,-0.048,65.434,-131.302,,1.09,1.03,0.97,0.85,1.15,1.09,1.03,0.97,1.09,0.97,0.91,0.85,10.0,40.0,3.226
1562,85.865,1788.698,160.56,-85.783,-0.048,80.195,-106.967,,1.09,1.03,0.97,0.85,1.15,1.09,1.03,0.97,1.15,1.09,0.91,0.85,6.0,33.333,1.613
1563,86.037,1788.698,160.562,-85.961,-0.048,56.689,-151.637,,1.09,1.03,0.97,0.85,1.15,1.09,1.03,0.97,1.03,0.97,0.91,0.85,11.0,27.273,2.419
1564,85.865,1788.698,160.56,-85.783,-0.048,80.195,-106.967,,1.09,1.03,0.97,0.85,1.15,1.09,1.03,0.97,1.15,1.03,0.91,0.85,6.0,33.333,1.613
1565,85.865,1788.698,160.56,-85.781,-0.048,80.195,-106.965,,1.09,1.03,0.97,0.85,1.15,1.09,1.03,0.97,1.15,0.97,0.91,0.85,6.0,33.333,1.613
1566,85.914,1787.944,160.56,-85.838,-0.048,65.495,-131.059,,1.09,1.03,0.97,0.85,1.15,1.09,1.03,0.97,1.09,1.03,0.97,0.85,10.0,40.0,1.613
1567,85.865,1788.698,160.56,-85.787,-0.048,80.195,-106.972,,1.09,1.03,0.97,0.85,1.15,1.09,1.03,0.97,1.15,1.09,1.03,0.85,6.0,33.333,1.613
1568,85.865,1788.698,160.56,-85.783,-0.048,80.195,-106.967,,1.09,1.03,0.97,0.85,1.15,1.09,1.03,0.97,1.15,1.09,0.97,0.85,6.0,33.333,1.613
1569,85.865,1788.698,160.56,-85.783,-0.048,80.195,-106.967,,1.09,1.03,0.97,0.85,1.15,1.09,1.03,0.97,1.15,1.03,0.97,0.85,6.0,33.333,1.613
1570,85.914,1787.944,160.558,-85.868,-0.048,53.474,-160.578,,1.09,1.03,0.97,0.85,1.15,1.09,1.03,0.97,1.09,1.03,0.97,0.91,14.0,35.714,2.419
1571,85.865,1788.698,160.56,-85.802,-0.048,65.445,-131.105,,1.09,1.03,0.97,0.85,1.15,1.09,1.03,0.97,1.15,1.09,1.03,0.91,9.0,33.333,2.419
1572,85.865,1788.698,160.557,-85.817,-0.048,60.626,-141.552,,1.09,1.03,0.97,0.85,1.15,1.09,1.03,0.97,1.15,1.09,0.97,0.91,10.0,30.0,2.419
1573,85.865,1788.698,160.559,-85.805,-0.048,60.626,-141.533,,1.09,1.03,0.97,0.85,1.15,1.09,1.03,0.97,1.15,1.03,0.97,0.91,10.0,30.0,2.419
1574,86.122,1782.016,159.954,-85.848,-0.048,60.321,-142.319,,1.09,1.03,0.97,0.85,1.15,1.09,1.03,0.97,1.15,1.09,1.03,0.97,13.0,30.769,2.419
1575,0.142,4.466,0.366,-0.022,-0.005,0.012,-185.559,,1.15,1.09,1.03,0.85,1.09,1.03,0.91,0.85,1.09,1.03,0.91,0.85,8.0,62.5,3.226
1576,0.366,11.045,0.805,-0.366,-0.041,0.372,-98.355,,1.15,1.09,1.03,0.85,1.09,1.03,0.91,0.85,1.09,0.97,0.91,0.85,8.0,62.5,4.032
1577,0.083,1.591,0.172,0.081,0.042,,,,1.15,1.09,1.03,0.85,1.09,1.03,0.91,0.85,1.15,1.09,0.91,0.85,4.0,75.0,2.419
1578,0.72,8.941,1.14,-0.179,-0.014,0.296,-60.586,,1.15,1.09,1.03,0.85,1.09,1.03,0.91,0.85,1.03,0.97,0.91,0.85,9.0,44.444,3.226
1579,0.083,1.591,0.172,0.081,0.042,,,,1.15,1.09,1.03,0.85,1.09,1.03,0.91,0.85,1.15,1.03,0.91,0.85,4.0,75.0,2.419
1580,0.083,1.836,0.191,0.093,0.044,,,,1.15,1.09,1.03,0.85,1.09,1.03,0.91,0.85,1.15,0.97,0.91,0.85,4.0,75.0,2.419
1581,0.142,4.466,0.366,-0.022,-0.005,0.012,-185.559,,1.15,1.09,1.03,0.85,1.09,1.03,0.91,0.85,1.09,1.03,0.97,0.85,8.0,62.5,3.226
1582,0.083,1.591,0.163,0.05,0.027,,,,1.15,1.09,1.03,0.85,1.09,1.03,0.91,0.85,1.15,1.09,1.03,0.85,4.0,75.0,1.613
1583,0.083,1.591,0.172,0.081,0.042,,,,1.15,1.09,1.03,0.85,1.09,1.03,0.91,0.85,1.15,1.09,0.97,0.85,4.0,75.0,2.419
1584,0.083,1.591,0.172,0.081,0.042,,,,1.15,1.09,1.03,0.85,1.09,1.03,0.91,0.85,1.15,1.03,0.97,0.85,4.0,75.0,2.419
1585,0.35,6.155,0.534,-0.248,-0.042,0.138,-179.869,,1.15,1.09,1.03,0.85,1.09,1.03,0.91,0.85,1.09,1.03,0.97,0.91,12.0,50.0,4.032
1586,0.418,6.866,0.79,-0.084,-0.01,0.22,-38.113,,1.15,1.09,1.03,0.85,1.09,1.03,0.91,0.85,1.15,1.09,1.03,0.91,7.0,57.143,2.419
1587,0.208,6.155,0.435,-0.18,-0.037,0.174,-103.61,,1.15,1.09,1.03,0.85,1.09,1.03,0.91,0.85,1.15,1.09,0.97,0.91,8.0,50.0,3.226
1588,0.208,6.155,0.471,-0.087,-0.017,0.174,-49.938,,1.15,1.09,1.03,0.85,1.09,1.03,0.91,0.85,1.15,1.03,0.97,0.91,8.0,50.0,3.226
1589,0.631,11.561,1.137,-0.298,-0.024,0.149,-199.574,,1.15,1.09,1.03,0.85,1.09,1.03,0.91,0.85,1.15,1.09,1.03,0.97,11.0,45.455,3.226
1590,0.188,4.466,0.364,-0.072,-0.018,0.022,-323.11,,1.15,1.09,1.03,0.85,1.09,0.97,0.91,0.85,1.09,1.03,0.91,0.85,8.0,62.5,4.032
1591,0.416,11.045,0.841,-0.416,-0.044,0.307,-135.245,,1.15,1.09,1.03,0.85,1.09,0.97,0.91,0.85,1.09,0.97,0.91,0.85,8.0,62.5,3.226
1592,0.097,1.591,0.206,0.031,0.014,,,,1.15,1.09,1.03,0.85,1.09,0.97,0.91,0.85,1.15,1.09,0.91,0.85,4.0,75.0,2.419
1593,0.77,9.482,1.166,-0.229,-0.018,0.312,-73.506,,1.15,1.09,1.03,0.85,1.09,0.97,0.91,0.85,1.03,0.97,0.91,0.85,9.0,44.444,2.419
1594,0.097,1.591,0.206,0.031,0.014,,,,1.15,1.09,1.03,0.85,1.09,0.97,0.91,0.85,1.15,1.03,0.91,0.85,4.0,75.0,2.419
1595,0.097,1.836,0.222,0.043,0.017,,,,1.15,1.09,1.03,0.85,1.09,0.97,0.91,0.85,1.15,0.97,0.91,0.85,4.0,75.0,2.419
1596,0.188,4.466,0.364,-0.072,-0.018,0.022,-323.11,,1.15,1.09,1.03,0.85,1.09,0.97,0.91,0.85,1.09,1.03,0.97,0.85,8.0,62.5,4.032
1597,0.097,1.591,0.199,0.0,0.0,,,,1.15,1.09,1.03,0.85,1.09,0.97,0.91,0.85,1.15,1.09,1.03,0.85,4.0,75.0,1.613
1598,0.097,1.591,0.206,0.031,0.014,,,,1.15,1.09,1.03,0.85,1.09,0.97,0.91,0.85,1.15,1.09,0.97,0.85,4.0,75.0,2.419
1599,0.097,1.591,0.206,0.031,0.014,,,,1.15,1.09,1.03,0.85,1.09,0.97,0.91,0.85,1.15,1.03,0.97,0.85,4.0,75.0,2.419
1600,0.4,6.155,0.532,-0.298,-0.05,0.125,-239.007,,1.15,1.09,1.03,0.85,1.09,0.97,0.91,0.85,1.09,1.03,0.97,0.91,12.0,50.0,4.839
1601,0.468,6.866,0.798,-0.134,-0.015,0.166,-80.537,,1.15,1.09,1.03,0.85,1.09,0.97,0.91,0.85,1.15,1.09,1.03,0.91,7.0,57.143,2.419
1602,0.257,6.155,0.449,-0.23,-0.046,0.161,-143.25,,1.15,1.09,1.03,0.85,1.09,0.97,0.91,0.85,1.15,1.09,0.97,0.91,8.0,50.0,3.226
1603,0.257,6.155,0.484,-0.138,-0.026,0.161,-86.171,,1.15,1.09,1.03,0.85,1.09,0.97,0.91,0.85,1.15,1.03,0.97,0.91,8.0,50.0,3.226
1604,0.677,11.561,1.143,-0.345,-0.027,0.115,-299.395,,1.15,1.09,1.03,0.85,1.09,0.97,0.91,0.85,1.15,1.09,1.03,0.97,11.0,45.455,3.226
1605,0.093,4.466,0.337,-0.013,-0.003,0.021,-61.0,,1.15,1.09,1.03,0.85,1.15,1.09,0.91,0.85,1.09,1.03,0.91,0.85,6.0,66.667,3.226
1606,0.357,11.045,0.801,-0.357,-0.04,0.386,-92.422,,1.15,1.09,1.03,0.85,1.15,1.09,0.91,0.85,1.09,0.97,0.91,0.85,6.0,66.667,3.226
1607,0.0,1.591,0.153,0.09,0.053,,,,1.15,1.09,1.03,0.85,1.15,1.09,0.91,0.85,1.15,1.09,0.91,0.85,2.0,100.0,1.613
1608,0.711,8.674,1.137,-0.17,-0.013,0.317,-53.672,,1.15,1.09,1.03,0.85,1.15,1.09,0.91,0.85,1.03,0.97,0.91,0.85,7.0,42.857,2.419
1609,0.0,1.591,0.153,0.09,0.053,,,,1.15,1.09,1.03,0.85,1.15,1.09,0.91,0.85,1.15,1.03,0.91,0.85,2.0,100.0,1.613
1610,0.0,1.836,0.173,0.102,0.053,,,,1.15,1.09,1.03,0.85,1.15,1.09,0.91,0.85,1.15,0.97,0.91,0.85,2.0,100.0,1.613
1611,0.093,4.466,0.337,-0.013,-0.003,0.021,-61.0,,1.15,1.09,1.03,0.85,1.15,1.09,0.91,0.85,1.09,1.03,0.97,0.85,6.0,66.667,3.226
1612,0.0,1.591,0.143,0.059,0.037,,,,1.15,1.09,1.03,0.85,1.15,1.09,0.91,0.85,1.15,1.09,1.03,0.85,2.0,100.0,0.806
1613,0.0,1.591,0.153,0.09,0.053,,,,1.15,1.09,1.03,0.85,1.15,1.09,0.91,0.85,1.15,1.09,0.97,0.85,2.0,100.0,1.613
1614,0.0,1.591,0.153,0.09,0.053,,,,1.15,1.09,1.03,0.85,1.15,1.09,0.91,0.85,1.15,1.03,0.97,0.85,2.0,100.0,1.613
1615,0.34,6.155,0.514,-0.239,-0.042,0.138,-172.594,,1.15,1.09,1.03,0.85,1.15,1.09,0.91,0.85,1.09,1.03,0.97,0.91,10.0,50.0,4.032
1616,0.408,6.866,0.786,-0.074,-0.009,0.082,-90.692,,1.15,1.09,1.03,0.85,1.15,1.09,0.91,0.85,1.15,1.09,1.03,0.91,5.0,60.0,1.613
1617,0.198,6.155,0.427,-0.171,-0.036,0.195,-87.636,,1.15,1.09,1.03,0.85,1.15,1.09,0.91,0.85,1.15,1.09,0.97,0.91,6.0,50.0,2.419
1618,0.198,6.155,0.464,-0.078,-0.015,0.195,-39.756,,1.15,1.09,1.03,0.85,1.15,1.09,0.91,0.85,1.15,1.03,0.97,0.91,6.0,50.0,2.419
1619,0.622,11.561,1.134,-0.289,-0.023,0.075,-385.576,,1.15,1.09,1.03,0.85,1.15,1.09,0.91,0.85,1.15,1.09,1.03,0.97,9.0,44.444,2.419
1620,0.279,4.466,0.387,-0.162,-0.038,0.018,-893.457,,1.15,1.09,1.03,0.85,1.03,0.97,0.91,0.85,1.09,1.03,0.91,0.85,9.0,55.556,4.032
1621,0.506,11.045,0.85,-0.506,-0.053,0.308,-164.557,,1.15,1.09,1.03,0.85,1.03,0.97,0.91,0.85,1.09,0.97,0.91,0.85,9.0,55.556,3.226
1622,0.188,1.591,0.244,-0.061,-0.022,0.013,-471.135,,1.15,1.09,1.03,0.85,1.03,0.97,0.91,0.85,1.15,1.09,0.91,0.85,5.0,60.0,2.419
1623,0.86,9.482,1.188,-0.32,-0.024,0.297,-107.506,,1.15,1.09,1.03,0.85,1.03,0.97,0.91,0.85,1.03,0.97,0.91,0.85,10.0,40.0,2.419
1624,0.188,1.591,0.244,-0.061,-0.022,0.013,-471.135,,1.15,1.09,1.03,0.85,1.03,0.97,0.91,0.85,1.15,1.03,0.91,0.85,5.0,60.0,2.419
1625,0.188,1.836,0.257,-0.049,-0.017,0.013,-378.295,,1.15,1.09,1.03,0.85,1.03,0.97,0.91,0.85,1.15,0.97,0.91,0.85,5.0,60.0,2.419
1626,0.279,4.466,0.387,-0.162,-0.038,0.018,-893.457,,1.15,1.09,1.03,0.85,1.03,0.97,0.91,0.85,1.09,1.03,0.97,0.85,9.0,55.556,4.032
1627,0.188,1.591,0.238,-0.091,-0.034,0.013,-705.691,,1.15,1.09,1.03,0.85,1.03,0.97,0.91,0.85,1.15,1.09,1.03,0.85,5.0,60.0,1.613
1628,0.188,1.591,0.244,-0.061,-0.022,0.013,-471.135,,1.15,1.09,1.03,0.85,1.03,0.97,0.91,0.85,1.15,1.09,0.97,0.85,5.0,60.0,2.419
1629,0.188,1.591,0.244,-0.061,-0.022,0.013,-471.135,,1.15,1.09,1.03,0.85,1.03,0.97,0.91,0.85,1.15,1.03,0.97,0.85,5.0,60.0,2.419
1630,0.49,6.155,0.547,-0.389,-0.064,0.114,-341.029,,1.15,1.09,1.03,0.85,1.03,0.97,0.91,0.85,1.09,1.03,0.97,0.91,13.0,46.154,4.839
1631,0.558,6.866,0.808,-0.224,-0.025,0.158,-142.185,,1.15,1.09,1.03,0.85,1.03,0.97,0.91,0.85,1.15,1.09,1.03,0.91,8.0,50.0,2.419
1632,0.347,6.155,0.466,-0.321,-0.062,0.139,-230.297,,1.15,1.09,1.03,0.85,1.03,0.97,0.91,0.85,1.15,1.09,0.97,0.91,9.0,44.444,3.226
1633,0.347,6.155,0.501,-0.229,-0.041,0.139,-164.448,,1.15,1.09,1.03,0.85,1.03,0.97,0.91,0.85,1.15,1.03,0.97,0.91,9.0,44.444,3.226
1634,0.768,11.561,1.15,-0.435,-0.034,0.124,-351.802,,1.15,1.09,1.03,0.85,1.03,0.97,0.91,0.85,1.15,1.09,1.03,0.97,12.0,41.667,3.226
1635,0.093,4.466,0.337,-0.013,-0.003,0.021,-61.0,,1.15,1.09,1.03,0.85,1.15,1.03,0.91,0.85,1.09,1.03,0.91,0.85,6.0,66.667,3.226
1636,0.357,11.045,0.801,-0.357,-0.04,0.386,-92.422,,1.15,1.09,1.03,0.85,1.15,1.03,0.91,0.85,1.09,0.97,0.91,0.85,6.0,66.667,3.226
1637,0.0,1.591,0.153,0.09,0.053,,,,1.15,1.09,1.03,0.85,1.15,1.03,0.91,0.85,1.15,1.09,0.91,0.85,2.0,100.0,1.613
1638,0.711,8.674,1.137,-0.17,-0.013,0.317,-53.672,,1.15,1.09,1.03,0.85,1.15,1.03,0.91,0.85,1.03,0.97,0.91,0.85,7.0,42.857,2.419
1639,0.0,1.591,0.153,0.09,0.053,,,,1.15,1.09,1.03,0.85,1.15,1.03,0.91,0.85,1.15,1.03,0.91,0.85,2.0,100.0,1.613
1640,0.0,1.836,0.173,0.102,0.053,,,,1.15,1.09,1.03,0.85,1.15,1.03,0.91,0.85,1.15,0.97,0.91,0.85,2.0,100.0,1.613
1641,0.093,4.466,0.337,-0.013,-0.003,0.021,-61.0,,1.15,1.09,1.03,0.85,1.15,1.03,0.91,0.85,1.09,1.03,0.97,0.85,6.0,66.667,3.226
1642,0.0,1.591,0.143,0.059,0.037,,,,1.15,1.09,1.03,0.85,1.15,1.03,0.91,0.85,1.15,1.09,1.03,0.85,2.0,100.0,0.806
1643,0.0,1.591,0.153,0.09,0.053,,,,1.15,1.09,1.03,0.85,1.15,1.03,0.91,0.85,1.15,1.09,0.97,0.85,2.0,100.0,1.613
1644,0.0,1.591,0.153,0.09,0.053,,,,1.15,1.09,1.03,0.85,1.15,1.03,0.91,0.85,1.15,1.03,0.97,0.85,2.0,100.0,1.613
1645,0.34,6.155,0.514,-0.239,-0.042,0.138,-172.594,,1.15,1.09,1.03,0.85,1.15,1.03,0.91,0.85,1.09,1.03,0.97,0.91,10.0,50.0,4.032
1646,0.408,6.866,0.786,-0.074,-0.009,0.082,-90.692,,1.15,1.09,1.03,0.85,1.15,1.03,0.91,0.85,1.15,1.09,1.03,0.91,5.0,60.0,1.613
1647,0.198,6.155,0.427,-0.171,-0.036,0.195,-87.636,,1.15,1.09,1.03,0.85,1.15,1.03,0.91,0.85,1.15,1.09,0.97,0.91,6.0,50.0,2.419
1648,0.198,6.155,0.464,-0.078,-0.015,0.195,-39.756,,1.15,1.09,1.03,0.85,1.15,1.03,0.91,0.85,1.15,1.03,0.97,0.91,6.0,50.0,2.419
1649,0.622,11.561,1.134,-0.289,-0.023,0.075,-385.576,,1.15,1.09,1.03,0.85,1.15,1.03,0.91,0.85,1.15,1.09,1.03,0.97,9.0,44.444,2.419
1650,0.093,4.466,0.337,-0.013,-0.003,0.021,-61.0,,1.15,1.09,1.03,0.85,1.15,0.97,0.91,0.85,1.09,1.03,0.91,0.85,6.0,66.667,3.226
1651,0.357,11.045,0.801,-0.357,-0.04,0.386,-92.422,,1.15,1.09,1.03,0.85,1.15,0.97,0.91,0.85,1.09,0.97,0.91,0.85,6.0,66.667,3.226
1652,0.0,1.591,0.153,0.09,0.053,,,,1.15,1.09,1.03,0.85,1.15,0.97,0.91,0.85,1.15,1.09,0.91,0.85,2.0,100.0,1.613
1653,0.711,8.674,1.137,-0.17,-0.013,0.317,-53.672,,1.15,1.09,1.03,0.85,1.15,0.97,0.91,0.85,1.03,0.97,0.91,0.85,7.0,42.857,2.419
1654,0.0,1.591,0.153,0.09,0.053,,,,1.15,1.09,1.03,0.85,1.15,0.97,0.91,0.85,1.15,1.03,0.91,0.85,2.0,100.0,1.613
1655,0.0,1.836,0.173,0.102,0.053,,,,1.15,1.09,1.03,0.85,1.15,0.97,0.91,0.85,1.15,0.97,0.91,0.85,2.0,100.0,1.613
1656,0.093,4.466,0.337,-0.013,-0.003,0.021,-61.0,,1.15,1.09,1.03,0.85,1.15,0.97,0.91,0.85,1.09,1.03,0.97,0.85,6.0,66.667,3.226
1657,0.0,1.591,0.143,0.059,0.037,,,,1.15,1.09,1.03,0.85,1.15,0.97,0.91,0.85,1.15,1.09,1.03,0.85,2.0,100.0,0.806
1658,0.0,1.591,0.153,0.09,0.053,,,,1.15,1.09,1.03,0.85,1.15,0.97,0.91,0.85,1.15,1.09,0.97,0.85,2.0,100.0,1.613
1659,0.0,1.591,0.153,0.09,0.053,,,,1.15,1.09,1.03,0.85,1.15,0.97,0.91,0.85,1.15,1.03,0.97,0.85,2.0,100.0,1.613
1660,0.34,6.155,0.514,-0.239,-0.042,0.138,-172.594,,1.15,1.09,1.03,0.85,1.15,0.97,0.91,0.85,1.09,1.03,0.97,0.91,10.0,50.0,4.032
1661,0.408,6.866,0.786,-0.074,-0.009,0.082,-90.692,,1.15,1.09,1.03,0.85,1.15,0.97,0.91,0.85,1.15,1.09,1.03,0.91,5.0,60.0,1.613
1662,0.198,6.155,0.427,-0.171,-0.036,0.195,-87.636,,1.15,1.09,1.03,0.85,1.15,0.97,0.91,0.85,1.15,1.09,0.97,0.91,6.0,50.0,2.419
1663,0.198,6.155,0.464,-0.078,-0.015,0.195,-39.756,,1.15,1.09,1.03,0.85,1.15,0.97,0.91,0.85,1.15,1.03,0.97,0.91,6.0,50.0,2.419
1664,0.622,11.561,1.134,-0.289,-0.023,0.075,-385.576,,1.15,1.09,1.03,0.85,1.15,0.97,0.91,0.85,1.15,1.09,1.03,0.97,9.0,44.444,2.419
1665,0.142,4.466,0.366,-0.022,-0.005,0.012,-185.559,,1.15,1.09,1.03,0.85,1.09,1.03,0.97,0.85,1.09,1.03,0.91,0.85,8.0,62.5,3.226
1666,0.366,11.045,0.805,-0.366,-0.041,0.372,-98.355,,1.15,1.09,1.03,0.85,1.09,1.03,0.97,0.85,1.09,0.97,0.91,0.85,8.0,62.5,4.032
1667,0.083,1.591,0.172,0.081,0.042,,,,1.15,1.09,1.03,0.85,1.09,1.03,0.97,0.85,1.15,1.09,0.91,0.85,4.0,75.0,2.419
1668,0.72,8.941,1.14,-0.179,-0.014,0.296,-60.586,,1.15,1.09,1.03,0.85,1.09,1.03,0.97,0.85,1.03,0.97,0.91,0.85,9.0,44.444,3.226
1669,0.083,1.591,0.172,0.081,0.042,,,,1.15,1.09,1.03,0.85,1.09,1.03,0.97,0.85,1.15,1.03,0.91,0.85,4.0,75.0,2.419
1670,0.083,1.836,0.191,0.093,0.044,,,,1.15,1.09,1.03,0.85,1.09,1.03,0.97,0.85,1.15,0.97,0.91,0.85,4.0,75.0,2.419
1671,0.142,4.466,0.366,-0.022,-0.005,0.012,-185.559,,1.15,1.09,1.03,0.85,1.09,1.03,0.97,0.85,1.09,1.03,0.97,0.85,8.0,62.5,3.226
1672,0.083,1.591,0.163,0.05,0.027,,,,1.15,1.09,1.03,0.85,1.09,1.03,0.97,0.85,1.15,1.09,1.03,0.85,4.0,75.0,1.613
1673,0.083,1.591,0.172,0.081,0.042,,,,1.15,1.09,1.03,0.85,1.09,1.03,0.97,0.85,1.15,1.09,0.97,0.85,4.0,75.0,2.419
1674,0.083,1.591,0.172,0.081,0.042,,,,1.15,1.09,1.03,0.85,1.09,1.03,0.97,0.85,1.15,1.03,0.97,0.85,4.0,75.0,2.419
1675,0.35,6.155,0.534,-0.248,-0.042,0.138,-179.869,,1.15,1.09,1.03,0.85,1.09,1.03,0.97,0.85,1.09,1.03,0.97,0.91,12.0,50.0,4.032
1676,0.418,6.866,0.79,-0.084,-0.01,0.22,-38.113,,1.15,1.09,1.03,0.85,1.09,1.03,0.97,0.85,1.15,1.09,1.03,0.91,7.0,57.143,2.419
1677,0.208,6.155,0.435,-0.18,-0.037,0.174,-103.61,,1.15,1.09,1.03,0.85,1.09,1.03,0.97,0.85,1.15,1.09,0.97,0.91,8.0,50.0,3.226
1678,0.208,6.155,0.471,-0.087,-0.017,0.174,-49.938,,1.15,1.09,1.03,0.85,1.09,1.03,0.97,0.85,1.15,1.03,0.97,0.91,8.0,50.0,3.226
1679,0.631,11.561,1.137,-0.298,-0.024,0.149,-199.574,,1.15,1.09,1.03,0.85,1.09,1.03,0.97,0.85,1.15,1.09,1.03,0.97,11.0,45.455,3.226
1680,0.093,4.466,0.337,-0.013,-0.003,0.021,-61.0,,1.15,1.09,1.03,0.85,1.15,1.09,1.03,0.85,1.09,1.03,0.91,0.85,6.0,66.667,3.226
