,max_balance_drowdown,max_drawdown,returns_std,total_return,sharpe,downside_deviation,sortino,calmar_ratio,en_inU,en_outU,en_outD,en_inD,re_inU,re_outU,re_outD,re_inD,cc_inU,cc_outU,cc_outD,cc_inD,trades,positive_trades,positive_trading_days
149,0.85,12.269,1.241,-0.149,-0.011,0.096,-155.32,,1.09,1.03,0.91,0.85,1.15,1.03,0.97,0.85,1.15,1.09,1.03,0.97,20,40,5.833
150,0.72,2.703,0.369,-0.72,-0.178,0.081,-890.789,,1.09,1.03,0.91,0.85,1.09,1.03,0.97,0.91,1.09,1.03,0.91,0.85,22,40.909,2.5
151,1.263,6.749,0.658,-1.13,-0.157,0.125,-901.043,,1.09,1.03,0.91,0.85,1.09,1.03,0.97,0.91,1.09,0.97,0.91,0.85,21,33.333,1.667
152,0.575,5.748,0.561,-0.575,-0.093,0.076,-752.286,,1.09,1.03,0.91,0.85,1.09,1.03,0.97,0.91,1.15,1.09,0.91,0.85,19,36.842,1.667
153,0.961,12.036,0.969,-0.942,-0.089,0.119,-792.94,,1.09,1.03,0.91,0.85,1.09,1.03,0.97,0.91,1.03,0.97,0.91,0.85,25,36,3.333
154,0.757,2.468,0.364,-0.757,-0.19,0.076,-996.177,,1.09,1.03,0.91,0.85,1.09,1.03,0.97,0.91,1.15,1.03,0.91,0.85,19,36.842,0.833
155,0.899,2.468,0.476,-0.899,-0.172,0.078,-1157.434,,1.09,1.03,0.91,0.85,1.09,1.03,0.97,0.91,1.15,0.97,0.91,0.85,19,31.579,0.833
156,0.91,14.509,1.104,-0.91,-0.075,0.363,-251.018,,1.09,1.03,0.91,0.85,1.09,1.03,0.97,0.91,1.09,1.03,0.97,0.85,19,36.842,2.5
157,0.679,5.748,0.601,-0.679,-0.103,0.075,-899.354,,1.09,1.03,0.91,0.85,1.09,1.03,0.97,0.91,1.15,1.09,1.03,0.85,17,29.412,2.5
158,0.6,5.748,0.585,-0.6,-0.094,0.08,-749.519,,1.09,1.03,0.91,0.85,1.09,1.03,0.97,0.91,1.15,1.09,0.97,0.85,17,35.294,2.5
159,0.936,14.509,1.102,-0.936,-0.077,0.34,-275.606,,1.09,1.03,0.91,0.85,1.09,1.03,0.97,0.91,1.15,1.03,0.97,0.85,17,35.294,1.667
160,0.912,14.509,1.104,-0.912,-0.075,0.363,-251.093,,1.09,1.03,0.91,0.85,1.09,1.03,0.97,0.91,1.09,1.03,0.97,0.91,20,40,2.5
161,0.621,5.748,0.698,-0.498,-0.065,0.075,-660.284,,1.09,1.03,0.91,0.85,1.09,1.03,0.97,0.91,1.15,1.09,1.03,0.91,18,33.333,3.333
162,0.602,5.748,0.584,-0.602,-0.094,0.082,-738.803,,1.09,1.03,0.91,0.85,1.09,1.03,0.97,0.91,1.15,1.09,0.97,0.91,18,38.889,2.5
163,0.938,14.509,1.102,-0.938,-0.078,0.34,-275.753,,1.09,1.03,0.91,0.85,1.09,1.03,0.97,0.91,1.15,1.03,0.97,0.91,18,38.889,1.667
164,0.879,12.269,1.237,-0.213,-0.016,0.103,-207.027,,1.09,1.03,0.91,0.85,1.09,1.03,0.97,0.91,1.15,1.09,1.03,0.97,23,39.13,5.833
165,0.626,2.908,0.424,-0.549,-0.118,0.06,-911.817,,1.09,1.03,0.91,0.85,1.15,1.09,1.03,0.91,1.09,1.03,0.91,0.85,20,45,3.333
166,1.092,6.749,0.635,-0.959,-0.138,0.126,-762.205,,1.09,1.03,0.91,0.85,1.15,1.09,1.03,0.91,1.09,0.97,0.91,0.85,19,36.842,3.333
167,0.435,4.84,0.505,-0.403,-0.073,0.097,-416.313,,1.09,1.03,0.91,0.85,1.15,1.09,1.03,0.91,1.15,1.09,0.91,0.85,17,41.176,3.333
168,0.794,12.036,0.953,-0.775,-0.074,0.12,-648.009,,1.09,1.03,0.91,0.85,1.15,1.09,1.03,0.91,1.03,0.97,0.91,0.85,23,39.13,5
169,0.617,4.009,0.441,-0.586,-0.121,0.065,-905.337,,1.09,1.03,0.91,0.85,1.15,1.09,1.03,0.91,1.15,1.03,0.91,0.85,17,41.176,2.5
170,0.759,3.134,0.441,-0.728,-0.15,0.071,-1025.152,,1.09,1.03,0.91,0.85,1.15,1.09,1.03,0.91,1.15,0.97,0.91,0.85,17,35.294,2.5
171,0.819,12.04,0.944,-0.739,-0.071,0.251,-294.5,,1.09,1.03,0.91,0.85,1.15,1.09,1.03,0.91,1.09,1.03,0.97,0.85,17,41.176,4.167
172,0.544,5.591,0.554,-0.507,-0.084,0.1,-505.723,,1.09,1.03,0.91,0.85,1.15,1.09,1.03,0.91,1.15,1.09,1.03,0.85,15,33.333,3.333
173,0.465,5.591,0.538,-0.429,-0.073,0.105,-407.263,,1.09,1.03,0.91,0.85,1.15,1.09,1.03,0.91,1.15,1.09,0.97,0.85,15,40,4.167
174,0.799,12.04,0.951,-0.765,-0.073,0.246,-310.216,,1.09,1.03,0.91,0.85,1.15,1.09,1.03,0.91,1.15,1.03,0.97,0.85,15,40,4.167
175,0.819,12.04,0.944,-0.741,-0.072,0.251,-295.461,,1.09,1.03,0.91,0.85,1.15,1.09,1.03,0.91,1.09,1.03,0.97,0.91,18,44.444,5
176,0.544,6.21,0.697,-0.327,-0.043,0.1,-325.922,,1.09,1.03,0.91,0.85,1.15,1.09,1.03,0.91,1.15,1.09,1.03,0.91,16,37.5,3.333
177,0.465,5.591,0.538,-0.431,-0.073,0.105,-409.553,,1.09,1.03,0.91,0.85,1.15,1.09,1.03,0.91,1.15,1.09,0.97,0.91,16,43.75,5
178,0.799,12.04,0.952,-0.767,-0.074,0.246,-311.195,,1.09,1.03,0.91,0.85,1.15,1.09,1.03,0.91,1.15,1.03,0.97,0.91,16,43.75,5
179,0.76,12.269,1.274,-0.042,-0.003,0.125,-33.213,,1.09,1.03,0.91,0.85,1.15,1.09,1.03,0.91,1.15,1.09,1.03,0.97,21,42.857,5
180,0.6,2.908,0.405,-0.597,-0.134,0.06,-990.867,,1.09,1.03,0.91,0.85,1.15,1.09,0.97,0.91,1.09,1.03,0.91,0.85,20,40,1.667
181,1.14,6.749,0.617,-1.007,-0.149,0.122,-823.949,,1.09,1.03,0.91,0.85,1.15,1.09,0.97,0.91,1.09,0.97,0.91,0.85,19,31.579,1.667
182,0.452,4.84,0.487,-0.452,-0.085,0.09,-503.815,,1.09,1.03,0.91,0.85,1.15,1.09,0.97,0.91,1.15,1.09,0.91,0.85,17,35.294,1.667
183,0.843,12.036,0.941,-0.824,-0.08,0.118,-700.301,,1.09,1.03,0.91,0.85,1.15,1.09,0.97,0.91,1.03,0.97,0.91,0.85,23,34.783,3.333
184,0.634,4.009,0.419,-0.634,-0.138,0.061,-1038.051,,1.09,1.03,0.91,0.85,1.15,1.09,0.97,0.91,1.15,1.03,0.91,0.85,17,35.294,0.833
185,0.776,3.134,0.415,-0.776,-0.171,0.066,-1183.557,,1.09,1.03,0.91,0.85,1.15,1.09,0.97,0.91,1.15,0.97,0.91,0.85,17,29.412,0.833
186,0.805,12.04,0.935,-0.787,-0.077,0.242,-325.168,,1.09,1.03,0.91,0.85,1.15,1.09,0.97,0.91,1.09,1.03,0.97,0.85,17,35.294,2.5
187,0.556,5.591,0.539,-0.556,-0.094,0.095,-586.278,,1.09,1.03,0.91,0.85,1.15,1.09,0.97,0.91,1.15,1.09,1.03,0.85,15,26.667,2.5
188,0.477,5.591,0.52,-0.477,-0.084,0.101,-474.011,,1.09,1.03,0.91,0.85,1.15,1.09,0.97,0.91,1.15,1.09,0.97,0.85,15,33.333,2.5
189,0.813,12.04,0.941,-0.813,-0.079,0.238,-341.339,,1.09,1.03,0.91,0.85,1.15,1.09,0.97,0.91,1.15,1.03,0.97,0.85,15,33.333,2.5
190,0.805,12.04,0.935,-0.789,-0.077,0.243,-325.196,,1.09,1.03,0.91,0.85,1.15,1.09,0.97,0.91,1.09,1.03,0.97,0.91,18,38.889,2.5
191,0.53,5.591,0.644,-0.375,-0.053,0.095,-395.963,,1.09,1.03,0.91,0.85,1.15,1.09,0.97,0.91,1.15,1.09,1.03,0.91,16,31.25,3.333
192,0.479,5.591,0.519,-0.479,-0.084,0.102,-471.315,,1.09,1.03,0.91,0.85,1.15,1.09,0.97,0.91,1.15,1.09,0.97,0.91,16,37.5,2.5
193,0.815,12.04,0.941,-0.815,-0.079,0.239,-341.237,,1.09,1.03,0.91,0.85,1.15,1.09,0.97,0.91,1.15,1.03,0.97,0.91,16,37.5,2.5
194,0.75,12.269,1.236,-0.093,-0.007,0.123,-75.407,,1.09,1.03,0.91,0.85,1.15,1.09,0.97,0.91,1.15,1.09,1.03,0.97,21,38.095,5
195,0.701,2.703,0.364,-0.701,-0.176,0.078,-894.991,,1.09,1.03,0.91,0.85,1.15,1.03,0.97,0.91,1.09,1.03,0.91,0.85,20,40,1.667
196,1.244,6.749,0.666,-1.111,-0.152,0.124,-896.728,,1.09,1.03,0.91,0.85,1.15,1.03,0.97,0.91,1.09,0.97,0.91,0.85,19,31.579,1.667
197,0.556,5.748,0.571,-0.556,-0.089,0.077,-722.698,,1.09,1.03,0.91,0.85,1.15,1.03,0.97,0.91,1.15,1.09,0.91,0.85,17,35.294,1.667
198,0.942,12.036,0.975,-0.923,-0.086,0.117,-786.597,,1.09,1.03,0.91,0.85,1.15,1.03,0.97,0.91,1.03,0.97,0.91,0.85,23,34.783,3.333
199,0.738,2.468,0.379,-0.738,-0.178,0.077,-955.846,,1.09,1.03,0.91,0.85,1.15,1.03,0.97,0.91,1.15,1.03,0.91,0.85,17,35.294,0.833
200,0.88,3.134,0.487,-0.88,-0.165,0.078,-1132.702,,1.09,1.03,0.91,0.85,1.15,1.03,0.97,0.91,1.15,0.97,0.91,0.85,17,29.412,0.833
201,0.891,14.509,1.102,-0.891,-0.074,0.342,-260.787,,1.09,1.03,0.91,0.85,1.15,1.03,0.97,0.91,1.09,1.03,0.97,0.85,17,35.294,1.667
202,0.66,5.748,0.611,-0.66,-0.099,0.074,-886.894,,1.09,1.03,0.91,0.85,1.15,1.03,0.97,0.91,1.15,1.09,1.03,0.85,15,26.667,2.5
203,0.581,5.748,0.594,-0.581,-0.089,0.079,-737.259,,1.09,1.03,0.91,0.85,1.15,1.03,0.97,0.91,1.15,1.09,0.97,0.85,15,33.333,2.5
204,0.917,14.509,1.107,-0.917,-0.076,0.338,-271.413,,1.09,1.03,0.91,0.85,1.15,1.03,0.97,0.91,1.15,1.03,0.97,0.85,15,33.333,1.667
205,0.893,14.509,1.102,-0.893,-0.074,0.342,-260.977,,1.09,1.03,0.91,0.85,1.15,1.03,0.97,0.91,1.09,1.03,0.97,0.91,18,38.889,1.667
206,0.592,5.748,0.706,-0.479,-0.062,0.074,-644.343,,1.09,1.03,0.91,0.85,1.15,1.03,0.97,0.91,1.15,1.09,1.03,0.91,16,31.25,3.333
207,0.583,5.748,0.594,-0.583,-0.09,0.08,-725.61,,1.09,1.03,0.91,0.85,1.15,1.03,0.97,0.91,1.15,1.09,0.97,0.91,16,37.5,2.5
208,0.919,14.509,1.107,-0.919,-0.076,0.338,-271.546,,1.09,1.03,0.91,0.85,1.15,1.03,0.97,0.91,1.15,1.03,0.97,0.91,16,37.5,1.667
209,0.85,12.269,1.242,-0.194,-0.014,0.101,-192.769,,1.09,1.03,0.91,0.85,1.15,1.03,0.97,0.91,1.15,1.09,1.03,0.97,21,38.095,5.833
210,0.708,18.284,1.699,0.622,0.033,0.13,476.897,,1.09,1.03,0.91,0.85,1.15,1.09,1.03,0.97,1.09,1.03,0.91,0.85,25,52,6.667
211,0.765,18.461,1.772,0.206,0.011,0.149,137.839,,1.09,1.03,0.91,0.85,1.15,1.09,1.03,0.97,1.09,0.97,0.91,0.85,24,45.833,6.667
212,0.519,18.284,1.728,0.766,0.04,0.172,445.171,,1.09,1.03,0.91,0.85,1.15,1.09,1.03,0.97,1.15,1.09,0.91,0.85,22,50,6.667
213,0.765,18.461,1.905,0.398,0.019,0.141,283.414,,1.09,1.03,0.91,0.85,1.15,1.09,1.03,0.97,1.03,0.97,0.91,0.85,28,46.429,8.333
214,0.699,18.284,1.705,0.584,0.031,0.129,453.238,,1.09,1.03,0.91,0.85,1.15,1.09,1.03,0.97,1.15,1.03,0.91,0.85,22,50,5.833
215,0.796,18.284,1.708,0.442,0.024,0.126,351.36,,1.09,1.03,0.91,0.85,1.15,1.09,1.03,0.97,1.15,0.97,0.91,0.85,22,45.455,5.833
216,0.913,18.284,1.901,0.432,0.021,0.244,176.838,,1.09,1.03,0.91,0.85,1.15,1.09,1.03,0.97,1.09,1.03,0.97,0.85,22,50,7.5
217,0.638,18.284,1.746,0.662,0.035,0.165,400.875,,1.09,1.03,0.91,0.85,1.15,1.09,1.03,0.97,1.15,1.09,1.03,0.85,20,45,6.667
218,0.559,18.284,1.739,0.741,0.039,0.173,427.067,,1.09,1.03,0.91,0.85,1.15,1.09,1.03,0.97,1.15,1.09,0.97,0.85,20,50,7.5
219,0.893,18.284,1.905,0.405,0.019,0.238,170.072,,1.09,1.03,0.91,0.85,1.15,1.09,1.03,0.97,1.15,1.03,0.97,0.85,20,50,7.5
220,0.913,18.284,1.901,0.429,0.021,0.244,175.85,,1.09,1.03,0.91,0.85,1.15,1.09,1.03,0.97,1.09,1.03,0.97,0.91,23,52.174,8.333
221,0.638,18.284,1.842,0.842,0.042,0.165,510.132,,1.09,1.03,0.91,0.85,1.15,1.09,1.03,0.97,1.15,1.09,1.03,0.91,21,47.619,6.667
222,0.559,18.284,1.739,0.738,0.039,0.173,425.677,,1.09,1.03,0.91,0.85,1.15,1.09,1.03,0.97,1.15,1.09,0.97,0.91,21,52.381,8.333
223,0.893,18.284,1.905,0.403,0.019,0.238,169.059,,1.09,1.03,0.91,0.85,1.15,1.09,1.03,0.97,1.15,1.03,0.97,0.91,21,52.381,8.333
224,0.788,30.554,2.635,1.127,0.039,0.24,469.096,,1.09,1.03,0.91,0.85,1.15,1.09,1.03,0.97,1.15,1.09,1.03,0.97,26,50,5
225,0.414,5.099,0.625,-0.031,-0.005,0.145,-21.249,,1.09,0.97,0.91,0.85,1.09,1.03,0.91,0.85,1.09,1.03,0.91,0.85,23,60.87,5.833
226,0.669,4.506,0.517,-0.442,-0.078,0.112,-393.064,,1.09,0.97,0.91,0.85,1.09,1.03,0.91,0.85,1.09,0.97,0.91,0.85,22,54.545,3.333
227,0.269,4.318,0.575,0.114,0.018,0.066,171.869,,1.09,0.97,0.91,0.85,1.09,1.03,0.91,0.85,1.15,1.09,0.91,0.85,20,60,5.833
228,0.468,9.67,0.874,-0.261,-0.027,0.11,-236.579,,1.09,0.97,0.91,0.85,1.09,1.03,0.91,0.85,1.03,0.97,0.91,0.85,26,53.846,5
229,0.452,4.719,0.596,-0.069,-0.011,0.145,-47.499,,1.09,0.97,0.91,0.85,1.09,1.03,0.91,0.85,1.15,1.03,0.91,0.85,20,60,5
230,0.619,4.403,0.651,-0.236,-0.033,0.118,-199.27,,1.09,0.97,0.91,0.85,1.09,1.03,0.91,0.85,1.15,0.97,0.91,0.85,20,55,3.333
231,0.606,10.588,0.983,-0.222,-0.021,0.364,-60.953,,1.09,0.97,0.91,0.85,1.09,1.03,0.91,0.85,1.09,1.03,0.97,0.85,20,60,6.667
232,0.373,4.318,0.603,0.01,0.001,0.081,11.8,,1.09,0.97,0.91,0.85,1.09,1.03,0.91,0.85,1.15,1.09,1.03,0.85,18,55.556,6.667
233,0.295,4.318,0.594,0.088,0.014,0.09,97.915,,1.09,0.97,0.91,0.85,1.09,1.03,0.91,0.85,1.15,1.09,0.97,0.85,18,61.111,6.667
234,0.631,10.588,0.965,-0.247,-0.023,0.375,-66.009,,1.09,0.97,0.91,0.85,1.09,1.03,0.91,0.85,1.15,1.03,0.97,0.85,18,61.111,6.667
235,0.607,10.588,0.983,-0.224,-0.021,0.364,-61.616,,1.09,0.97,0.91,0.85,1.09,1.03,0.91,0.85,1.09,1.03,0.97,0.91,21,61.905,7.5
236,0.331,4.318,0.694,0.19,0.025,0.081,234.016,,1.09,0.97,0.91,0.85,1.09,1.03,0.91,0.85,1.15,1.09,1.03,0.91,19,57.895,7.5
237,0.297,4.318,0.594,0.086,0.013,0.09,95.244,,1.09,0.97,0.91,0.85,1.09,1.03,0.91,0.85,1.15,1.09,0.97,0.91,19,63.158,7.5
238,0.633,10.588,0.965,-0.25,-0.024,0.375,-66.652,,1.09,0.97,0.91,0.85,1.09,1.03,0.91,0.85,1.15,1.03,0.97,0.91,19,63.158,7.5
239,0.553,12.269,1.231,0.447,0.033,0.128,350.239,,1.09,0.97,0.91,0.85,1.09,1.03,0.91,0.85,1.15,1.09,1.03,0.97,24,58.333,10
240,0.543,4.61,0.46,-0.363,-0.072,0.124,-291.855,,1.09,0.97,0.91,0.85,1.09,0.97,0.91,0.85,1.09,1.03,0.91,0.85,22,59.091,4.167
241,0.97,7.457,0.67,-0.773,-0.105,0.23,-336.662,,1.09,0.97,0.91,0.85,1.09,0.97,0.91,0.85,1.09,0.97,0.91,0.85,21,52.381,1.667
242,0.398,3.367,0.367,-0.217,-0.054,0.066,-327.066,,1.09,0.97,0.91,0.85,1.09,0.97,0.91,0.85,1.15,1.09,0.91,0.85,19,57.895,3.333
243,0.641,12.879,0.975,-0.589,-0.055,0.193,-305.654,,1.09,0.97,0.91,0.85,1.09,0.97,0.91,0.85,1.03,0.97,0.91,0.85,25,52,3.333
244,0.58,4.61,0.44,-0.4,-0.083,0.13,-307.093,,1.09,0.97,0.91,0.85,1.09,0.97,0.91,0.85,1.15,1.03,0.91,0.85,19,57.895,2.5
245,0.722,3.84,0.398,-0.541,-0.124,0.125,-434.118,,1.09,0.97,0.91,0.85,1.09,0.97,0.91,0.85,1.15,0.97,0.91,0.85,19,52.632,0.833
246,0.733,10.588,0.883,-0.553,-0.057,0.306,-180.461,,1.09,0.97,0.91,0.85,1.09,0.97,0.91,0.85,1.09,1.03,0.97,0.85,19,57.895,5
247,0.502,3.929,0.411,-0.321,-0.071,0.082,-390.148,,1.09,0.97,0.91,0.85,1.09,0.97,0.91,0.85,1.15,1.09,1.03,0.85,17,52.941,3.333
248,0.423,3.929,0.395,-0.243,-0.056,0.092,-265.194,,1.09,0.97,0.91,0.85,1.09,0.97,0.91,0.85,1.15,1.09,0.97,0.85,17,58.824,4.167
249,0.759,10.588,0.873,-0.578,-0.061,0.335,-172.838,,1.09,0.97,0.91,0.85,1.09,0.97,0.91,0.85,1.15,1.03,0.97,0.85,17,58.824,4.167
250,0.735,10.588,0.883,-0.555,-0.057,0.306,-181.248,,1.09,0.97,0.91,0.85,1.09,0.97,0.91,0.85,1.09,1.03,0.97,0.91,20,60,5.833
251,0.321,4.65,0.539,-0.141,-0.024,0.082,-171.17,,1.09,0.97,0.91,0.85,1.09,0.97,0.91,0.85,1.15,1.09,1.03,0.91,18,55.556,4.167
252,0.425,3.929,0.395,-0.245,-0.057,0.092,-267.828,,1.09,0.97,0.91,0.85,1.09,0.97,0.91,0.85,1.15,1.09,0.97,0.91,18,61.111,5
253,0.761,10.588,0.873,-0.581,-0.061,0.335,-173.559,,1.09,0.97,0.91,0.85,1.09,0.97,0.91,0.85,1.15,1.03,0.97,0.91,18,61.111,5
254,0.6,12.269,1.153,0.116,0.009,0.129,89.934,,1.09,0.97,0.91,0.85,1.09,0.97,0.91,0.85,1.15,1.09,1.03,0.97,23,56.522,6.667
255,0.352,4.318,0.58,0.06,0.009,0.074,81.281,,1.09,0.97,0.91,0.85,1.15,1.09,0.91,0.85,1.09,1.03,0.91,0.85,20,60,5.833
256,0.583,4.506,0.437,-0.355,-0.074,0.067,-529.116,,1.09,0.97,0.91,0.85,1.15,1.09,0.91,0.85,1.09,0.97,0.91,0.85,19,52.632,2.5
257,0.178,4.318,0.656,0.205,0.028,0.128,159.91,,1.09,0.97,0.91,0.85,1.15,1.09,0.91,0.85,1.15,1.09,0.91,0.85,17,58.824,5
258,0.41,9.67,0.829,-0.163,-0.018,0.081,-200.11,,1.09,0.97,0.91,0.85,1.15,1.09,0.91,0.85,1.03,0.97,0.91,0.85,23,52.174,4.167
259,0.361,4.318,0.563,0.022,0.004,0.079,28.301,,1.09,0.97,0.91,0.85,1.15,1.09,0.91,0.85,1.15,1.03,0.91,0.85,17,58.824,4.167
260,0.502,4.318,0.59,-0.119,-0.018,0.073,-163.539,,1.09,0.97,0.91,0.85,1.15,1.09,0.91,0.85,1.15,0.97,0.91,0.85,17,52.941,2.5
261,0.547,12.04,1.023,-0.131,-0.012,0.304,-43.003,,1.09,0.97,0.91,0.85,1.15,1.09,0.91,0.85,1.09,1.03,0.97,0.85,17,58.824,6.667
262,0.282,5.382,0.682,0.101,0.013,0.118,85.326,,1.09,0.97,0.91,0.85,1.15,1.09,0.91,0.85,1.15,1.09,1.03,0.85,15,53.333,5.833
263,0.204,5.382,0.673,0.179,0.024,0.141,127.009,,1.09,0.97,0.91,0.85,1.15,1.09,0.91,0.85,1.15,1.09,0.97,0.85,15,60,5.833
264,0.539,12.04,1.014,-0.156,-0.014,0.331,-47.249,,1.09,0.97,0.91,0.85,1.15,1.09,0.91,0.85,1.15,1.03,0.97,0.85,15,60,5.833
265,0.547,12.04,1.024,-0.133,-0.012,0.304,-43.797,,1.09,0.97,0.91,0.85,1.15,1.09,0.91,0.85,1.09,1.03,0.97,0.91,18,61.111,7.5
266,0.272,5.382,0.763,0.281,0.034,0.118,238.227,,1.09,0.97,0.91,0.85,1.15,1.09,0.91,0.85,1.15,1.09,1.03,0.91,16,56.25,6.667
267,0.206,5.382,0.673,0.177,0.024,0.141,125.304,,1.09,0.97,0.91,0.85,1.15,1.09,0.91,0.85,1.15,1.09,0.97,0.91,16,62.5,6.667
268,0.542,12.04,1.014,-0.159,-0.014,0.331,-47.978,,1.09,0.97,0.91,0.85,1.15,1.09,0.91,0.85,1.15,1.03,0.97,0.91,16,62.5,6.667
269,0.452,12.269,1.279,0.538,0.038,0.14,385.674,,1.09,0.97,0.91,0.85,1.15,1.09,0.91,0.85,1.15,1.09,1.03,0.97,21,57.143,9.167
270,1.071,11.112,0.987,-1.071,-0.099,0.261,-410.177,,1.09,0.97,0.91,0.85,1.03,0.97,0.91,0.85,1.09,1.03,0.91,0.85,26,53.846,5
271,1.465,10.067,1.093,-1.465,-0.122,0.285,-514.276,,1.09,0.97,0.91,0.85,1.03,0.97,0.91,0.85,1.09,0.97,0.91,0.85,25,48,2.5
272,0.926,11.154,0.949,-0.926,-0.089,0.259,-357.308,,1.09,0.97,0.91,0.85,1.03,0.97,0.91,0.85,1.15,1.09,0.91,0.85,23,52.174,4.167
273,1.293,8.823,0.958,-1.293,-0.123,0.237,-546.078,,1.09,0.97,0.91,0.85,1.03,0.97,0.91,0.85,1.03,0.97,0.91,0.85,29,48.276,2.5
274,1.108,11.112,0.976,-1.108,-0.104,0.266,-417.205,,1.09,0.97,0.91,0.85,1.03,0.97,0.91,0.85,1.15,1.03,0.91,0.85,23,52.174,3.333
275,1.233,10.067,0.955,-1.233,-0.118,0.261,-473.009,,1.09,0.97,0.91,0.85,1.03,0.97,0.91,0.85,1.15,0.97,0.91,0.85,23,47.826,1.667
276,1.244,10.853,1.238,-1.244,-0.092,0.325,-382.436,,1.09,0.97,0.91,0.85,1.03,0.97,0.91,0.85,1.09,1.03,0.97,0.85,23,52.174,5.833
277,1.03,10.895,0.965,-1.03,-0.097,0.252,-409.261,,1.09,0.97,0.91,0.85,1.03,0.97,0.91,0.85,1.15,1.09,1.03,0.85,21,47.619,4.167
278,0.951,10.895,0.959,-0.951,-0.09,0.267,-356.15,,1.09,0.97,0.91,0.85,1.03,0.97,0.91,0.85,1.15,1.09,0.97,0.85,21,52.381,5
279,1.27,10.853,1.23,-1.27,-0.094,0.338,-375.454,,1.09,0.97,0.91,0.85,1.03,0.97,0.91,0.85,1.15,1.03,0.97,0.85,21,52.381,5
280,1.247,10.853,1.238,-1.247,-0.092,0.325,-383.177,,1.09,0.97,0.91,0.85,1.03,0.97,0.91,0.85,1.09,1.03,0.97,0.91,24,54.167,6.667
281,0.849,12.437,1.029,-0.849,-0.075,0.252,-337.539,,1.09,0.97,0.91,0.85,1.03,0.97,0.91,0.85,1.15,1.09,1.03,0.91,22,50,5
282,0.953,10.895,0.96,-0.953,-0.091,0.267,-357.053,,1.09,0.97,0.91,0.85,1.03,0.97,0.91,0.85,1.15,1.09,0.97,0.91,22,54.545,5.833
283,1.272,10.853,1.231,-1.272,-0.094,0.338,-376.167,,1.09,0.97,0.91,0.85,1.03,0.97,0.91,0.85,1.15,1.03,0.97,0.91,22,54.545,5.833
284,0.914,14.232,1.451,-0.595,-0.037,0.23,-258.419,,1.09,0.97,0.91,0.85,1.03,0.97,0.91,0.85,1.15,1.09,1.03,0.97,27,51.852,7.5
285,0.378,5.055,0.609,0.005,0.001,0.148,3.308,,1.09,0.97,0.91,0.85,1.15,1.03,0.91,0.85,1.09,1.03,0.91,0.85,20,60,5.833
286,0.634,4.506,0.512,-0.406,-0.072,0.116,-349.388,,1.09,0.97,0.91,0.85,1.15,1.03,0.91,0.85,1.09,0.97,0.91,0.85,19,52.632,2.5
287,0.234,4.318,0.572,0.149,0.024,0.066,227.834,,1.09,0.97,0.91,0.85,1.15,1.03,0.91,0.85,1.15,1.09,0.91,0.85,17,58.824,5
288,0.423,9.67,0.871,-0.218,-0.023,0.11,-197.761,,1.09,0.97,0.91,0.85,1.15,1.03,0.91,0.85,1.03,0.97,0.91,0.85,23,52.174,4.167
289,0.416,4.674,0.592,-0.033,-0.005,0.156,-21.098,,1.09,0.97,0.91,0.85,1.15,1.03,0.91,0.85,1.15,1.03,0.91,0.85,17,58.824,4.167
290,0.558,4.359,0.647,-0.175,-0.025,0.122,-143.325,,1.09,0.97,0.91,0.85,1.15,1.03,0.91,0.85,1.15,0.97,0.91,0.85,17,52.941,2.5
291,0.569,10.588,0.973,-0.186,-0.017,0.364,-51.101,,1.09,0.97,0.91,0.85,1.15,1.03,0.91,0.85,1.09,1.03,0.97,0.85,17,58.824,6.667
292,0.338,4.318,0.6,0.045,0.007,0.074,61.06,,1.09,0.97,0.91,0.85,1.15,1.03,0.91,0.85,1.15,1.09,1.03,0.85,15,53.333,5.833
293,0.259,4.318,0.591,0.124,0.019,0.086,144.786,,1.09,0.97,0.91,0.85,1.15,1.03,0.91,0.85,1.15,1.09,0.97,0.85,15,60,5.833
294,0.595,10.588,0.963,-0.212,-0.02,0.412,-51.388,,1.09,0.97,0.91,0.85,1.15,1.03,0.91,0.85,1.15,1.03,0.97,0.85,15,60,5.833
295,0.571,10.588,0.973,-0.188,-0.018,0.364,-51.764,,1.09,0.97,0.91,0.85,1.15,1.03,0.91,0.85,1.09,1.03,0.97,0.91,18,61.111,7.5
296,0.285,4.318,0.692,0.226,0.03,0.074,304.033,,1.09,0.97,0.91,0.85,1.15,1.03,0.91,0.85,1.15,1.09,1.03,0.91,16,56.25,6.667
297,0.261,4.318,0.591,0.122,0.019,0.086,141.974,,1.09,0.97,0.91,0.85,1.15,1.03,0.91,0.85,1.15,1.09,0.97,0.91,16,62.5,6.667
298,0.597,10.588,0.963,-0.214,-0.02,0.412,-51.973,,1.09,0.97,0.91,0.85,1.15,1.03,0.91,0.85,1.15,1.03,0.97,0.91,16,62.5,6.667
299,0.507,12.269,1.23,0.483,0.036,0.119,405.08,,1.09,0.97,0.91,0.85,1.15,1.03,0.91,0.85,1.15,1.09,1.03,0.97,21,57.143,9.167
300,0.456,4.565,0.6,-0.073,-0.011,0.138,-53.012,,1.09,0.97,0.91,0.85,1.15,0.97,0.91,0.85,1.09,1.03,0.91,0.85,20,60,5
301,0.712,3.84,0.394,-0.484,-0.112,0.131,-369.252,,1.09,0.97,0.91,0.85,1.15,0.97,0.91,0.85,1.09,0.97,0.91,0.85,19,52.632,1.667
