Date,temperature_max,temperature_min,temperature_mean,gale,wet_temperature_mean,dew_point_mean,humidity_mean,humidity_max,wind_speed_mean,rainfall
07/12/2021,21.1,17.4,19.56,0,14.28,14.28,52.6,56,1.34,0
08/12/2021,20.3,13.8,17.08,0,11.9,11.9,50,68,6.92,0
09/12/2021,20.2,13.7,16.16,0,13.78,13.78,75.4,84,2.88,0
10/12/2021,24.2,13.7,19.98,0,13.76,13.76,47.6,67,2.3,0.1
11/12/2021,24.4,13.9,19.7,0,14.5,14.5,54.8,66,1.56,0
12/12/2021,22.7,14.6,19.26,0,14.88,14.88,60.4,65,1.4,0
13/12/2021,24.8,16.5,20.72,0,16.96,16.96,66.4,76,1.66,0
14/12/2021,22.4,16.5,19.64,0,17.18,17.18,77,83,3.36,0
15/12/2021,20.9,15.1,17.82,0,13.86,13.86,62.8,75,3.78,0
16/12/2021,19.3,13.4,16.54,0,12.64,12.64,61,82,3.2,24.4
17/12/2021,17.2,12.6,13.82,0,12.68,12.68,87,91,2.08,0
18/12/2021,18.1,10.9,15.08,0,12.02,12.02,69,88,4.76,0
19/12/2021,18.8,12.7,15.78,0,10.64,10.64,48.6,53,4.04,1.2
20/12/2021,16.5,12,13.88,0,10.42,10.42,62.4,76,7.06,24.7
21/12/2021,16,10.6,12.42,0,10.38,10.38,76.2,89,3.5,92.6
22/12/2021,17.8,11.6,13.84,0,12.72,12.72,87.4,91,3.08,30.9
23/12/2021,17.4,12.4,14.68,0,12.84,12.84,80,89,3.12,3.4
24/12/2021,18.4,13.5,16.78,0,11.92,11.92,52.2,57,4.78,0
25/12/2021,18.6,9.4,14.68,0,10.68,10.68,59.4,76,2.7,0
26/12/2021,18.5,9.4,14.76,0,10.6,10.6,57.6,69,2.46,0
27/12/2021,20.6,10.4,16.18,0,11.58,11.58,56,72,2.16,0
28/12/2021,19.7,11.6,15.58,0,12.22,12.22,65,73,2.2,0
29/12/2021,18.3,11.2,14.42,0,11.86,11.86,72.2,78,2.66,1.3
30/12/2021,20.6,12.2,16.84,0,12.6,12.6,59.8,79,3.04,0
31/12/2021,21.6,15.4,18.68,0,13.02,13.02,49,61,2.82,0
01/01/2022,19.4,14.3,16.46,0,13.48,13.48,70,79,2.28,0
02/01/2022,19.4,13.3,16.76,0,13.54,13.54,68,80,2.56,0.6
03/01/2022,19.4,12.8,15.6,0,13.5,13.5,78.6,90,3.08,0
04/01/2022,19.3,11.2,15.94,0,12.94,12.94,69.4,76,4.94,0
05/01/2022,18.3,14.8,16.12,0,13.1,13.1,68.6,79,2.6,0
06/01/2022,19.9,10.7,15.94,0,13.72,13.72,77.4,87,2.08,0
07/01/2022,19.7,11.4,16.26,0,13.06,13.06,67.6,81,2.22,0
08/01/2022,19.8,9.6,15.92,0,13.42,13.42,74.2,78,2.62,0
09/01/2022,22.1,11.9,16.8,0,12.72,12.72,61,86,3.9,0
10/01/2022,17.9,12.5,15.24,0,9.92,9.92,45.8,50,3.52,0
11/01/2022,19.4,10.2,15.26,0,10.42,10.42,51.6,63,2.66,0
12/01/2022,22.2,10.8,16.6,0,10.1,10.1,39.8,55,2.78,0
13/01/2022,19.1,12.2,15.88,0,11.3,11.3,53.6,63,4.12,12.7
14/01/2022,17.8,12.5,14.5,0,12.32,12.32,76.8,89,5.04,0
15/01/2022,15.3,9.6,10.84,0,9.82,9.82,87.2,90,3.38,0
16/01/2022,16.4,9.4,11.82,0,10.08,10.08,79.2,87,5.42,7.3
17/01/2022,13.2,7.6,10.74,0,5.24,5.24,35.2,48,2.92,0
18/01/2022,15.4,5.4,11.22,0,6.8,6.8,48.4,56,3.2,9.1
19/01/2022,15.4,8.3,11.88,0,8.68,8.68,63.8,86,9.18,1.8
20/01/2022,15,9.5,12.48,0,7.9,7.9,47.6,52,5.46,0
21/01/2022,16.7,8.3,12.86,0,8.6,8.6,53.4,67,2.88,0
22/01/2022,16.7,7.2,12.54,0,8.9,8.9,59,66,3.26,0
23/01/2022,16.7,9.9,12.64,0,9.56,9.56,64.8,78,6.34,27.9
24/01/2022,13.1,8.7,11.18,0,9.46,9.46,79,82,4.42,4
25/01/2022,15.8,6.5,11.8,0,8.2,8.2,59.6,78,3.44,0
26/01/2022,14.8,9,11.84,1,8.48,8.48,60.8,76,5.52,21
27/01/2022,15.3,7.8,12.62,0,9.64,9.64,66,72,10.04,23.6
28/01/2022,13.5,9.1,10.38,0,9.14,9.14,84,90,2.98,0
29/01/2022,14.7,8.9,11.72,0,10,10,80,91,2.12,0
30/01/2022,17.5,7.7,13.44,0,9.82,9.82,61.8,81,3.3,0
31/01/2022,17.2,9.1,13.3,0,9.56,9.56,59.6,73,3.66,1.9
01/02/2022,17.2,10.3,12.9,0,10.94,10.94,77.8,86,2.46,11.7
02/02/2022,19.3,8.6,14.98,0,11.28,11.28,62,77,2.34,0
03/02/2022,20.8,9.5,15.48,0,11.22,11.22,58.2,74,3.74,0.1
04/02/2022,17.2,11.9,13.9,0,10.1,10.1,58.2,64,6.54,0
05/02/2022,17.4,11.2,15.34,0,12.16,12.16,66.4,72,6.22,0
06/02/2022,17,10.8,13.98,0,11.72,11.72,75.2,84,4.24,0
07/02/2022,18.5,12,15.6,0,12.34,12.34,66.4,73,3.04,0
08/02/2022,20.4,10.2,15.96,0,11.8,11.8,59.4,74,3.08,0
09/02/2022,18.6,10.3,14.88,0,11.2,11.2,60.8,72,7.04,0
10/02/2022,16.4,10,13.38,0,10.86,10.86,72.2,82,5.56,0
11/02/2022,17.1,10,13.48,0,11.06,11.06,73.8,90,3.58,0
12/02/2022,18.5,8.5,14.16,0,11.02,11.02,67.4,82,3.46,0
13/02/2022,19,10.4,15.58,0,12.04,12.04,63.8,73,2.44,0
14/02/2022,19,12.2,15.88,0,12.48,12.48,66,79,3.16,0
15/02/2022,18.5,12,15.7,0,12.82,12.82,70.4,79,3.32,0
16/02/2022,18.3,12.4,15.66,0,12.54,12.54,68.2,79,2.82,0
17/02/2022,16.8,10,14.18,0,11.32,11.32,69.4,81,4.3,0
18/02/2022,17.4,10.4,14.58,0,12.1,12.1,73.6,82,4.54,0
19/02/2022,16.6,13.5,15.38,0,12.1,12.1,65.6,74,3.62,0
20/02/2022,18.7,12,15.4,0,13.04,13.04,75.2,83,3.64,0
21/02/2022,19,12.2,15.78,0,13.46,13.46,76.6,92,3.02,0
22/02/2022,20.6,12.2,16.48,0,13.68,13.68,71.6,79,3.2,0
23/02/2022,21.5,13.1,17.72,0,14.38,14.38,68,79,1.7,0
24/02/2022,18.4,15.4,17.02,0,13.84,13.84,68.4,85,3.96,0.4
25/02/2022,16.3,12.5,14.32,0,11.54,11.54,69.6,72,7.28,0
26/02/2022,17.4,13.3,15.4,0,13.34,13.34,77.8,87,4.06,0
27/02/2022,18.8,11.1,15.3,0,12.76,12.76,74.2,88,2.96,0
28/02/2022,18.9,10.8,15.24,0,12.42,12.42,71.2,86,3.02,0
01/03/2022,18.9,11.4,15.42,0,12.98,12.98,74.4,83,2.58,1.3
02/03/2022,23,14.7,17.96,0,14.98,14.98,71.6,82,3.9,0
03/03/2022,20,12.7,15.5,0,12.46,12.46,68.2,80,9.62,5.9
04/03/2022,18.6,14.2,16.48,0,11.9,11.9,54.6,59,4.76,0
05/03/2022,17.6,10.4,14.56,0,11.58,11.58,68.2,75,4.82,0
06/03/2022,27.8,13,20.18,0,14.5,14.5,52.2,69,2.86,0
07/03/2022,19.7,14.4,17.28,0,14.32,14.32,71,79,3.36,0
08/03/2022,19,13.3,16.1,0,13.6,13.6,74.2,79,3.3,0
09/03/2022,18.2,14.5,16.08,0,13.74,13.74,75.2,82,4.06,0
10/03/2022,18.6,12.9,16.14,0,12.76,12.76,66.4,82,5.1,0
11/03/2022,15.6,10.6,13,0,9.96,9.96,65.8,78,11.7,0
12/03/2022,14.1,11.2,12.96,0,9.04,9.04,56.2,63,7.36,0
13/03/2022,14.2,7.5,11.26,0,8.74,8.74,69.4,75,5.42,2.3
14/03/2022,14.5,11,12.34,0,7.64,7.64,46.8,51,5.54,3
15/03/2022,13.4,7.5,10.64,0,7.52,7.52,63,82,5.22,0.6
16/03/2022,15.8,6.4,11.96,0,7.7,7.7,51.8,66,3.04,0
17/03/2022,16.1,7.6,12.44,0,8.74,8.74,58.4,70,3.38,0
18/03/2022,15.8,11,13.58,0,11.64,11.64,77.6,82,3.4,0
19/03/2022,16.8,12.7,15.28,0,11.48,11.48,60.4,65,6.16,0
20/03/2022,13.4,10.4,11.82,0,7.66,7.66,51.2,53,5.46,0
21/03/2022,13.6,9.5,11.64,0,7.26,7.26,48.6,52,2.52,0.1
22/03/2022,16.6,7.7,13.02,0,8.68,8.68,53,71,2.98,0
23/03/2022,16,7.7,13.08,0,9.14,9.14,56.6,68,5.84,11.4
24/03/2022,14.5,9.1,11.84,0,9.76,9.76,75.2,80,7.72,17.8
25/03/2022,16.1,9.9,13.94,0,10.38,10.38,61.8,75,5.48,0
26/03/2022,18.6,9.8,15.04,0,11.6,11.6,65.2,83,3.94,0
27/03/2022,18.8,10.4,15.68,0,12.26,12.26,64.8,68,3.14,0
28/03/2022,19,11.1,15.76,0,11.92,11.92,62.4,83,4.84,0
29/03/2022,28.6,13.9,22.6,0,13.24,13.24,28.4,54,4.52,0
30/03/2022,19.9,14.1,17.32,0,15.36,15.36,80.4,89,3.62,0
31/03/2022,19,12.9,16.3,0,14.46,14.46,81.4,89,4.18,0
01/04/2022,20.2,13.3,17.34,0,15.28,15.28,79,84,1.86,0
02/04/2022,24.5,16.7,20.22,0,16.56,16.56,67,73,2.28,0
03/04/2022,22,16.3,19.08,0,16.56,16.56,75.8,82,2.78,0
04/04/2022,21.7,14.8,18.62,0,15.84,15.84,73.2,79,2.6,0
05/04/2022,28.6,16,22.36,0,16.56,16.56,54,67,1.44,0
06/04/2022,33.4,19,24.14,0,16.82,16.82,46.8,75,4.4,0
07/04/2022,24.8,16.9,19.78,0,17.28,17.28,76.8,88,2.16,0
08/04/2022,31.3,18,22.52,0,17.52,17.52,63.6,79,3.8,0
09/04/2022,20.7,15.9,18.52,0,15.96,15.96,75.4,84,3.8,0
10/04/2022,21.6,14.2,18.22,0,16.32,16.32,81.4,87,3.94,0
11/04/2022,21.2,16.1,18.82,0,16.24,16.24,75.8,87,3.1,0
12/04/2022,18.8,16.5,17.68,0,13.62,13.62,60.4,61,4.54,0
13/04/2022,19.5,15,17.2,0,13.52,13.52,63.6,69,4.4,0
14/04/2022,19.2,12.6,17.24,0,13.22,13.22,61,65,6.98,0
15/04/2022,19.6,11.6,16.88,0,14.14,14.14,72.6,79,4.06,0
16/04/2022,20.8,13.7,18.18,0,15.36,15.36,73,78,2.88,0
17/04/2022,32,15.9,24.02,0,16.32,16.32,44.2,73,2,0
18/04/2022,33.7,19.7,26.72,0,17.34,17.34,41.6,83,2.66,0
19/04/2022,20.9,15.3,18.38,0,16.38,16.38,80.6,89,2.4,0
20/04/2022,21.2,16.9,19.3,0,15.7,15.7,67,76,0,0
21/04/2022,20,14.7,17.72,0,14.34,14.34,67,76,0,0
22/04/2022,19.7,14.4,16.86,0,15,15,80.8,84,0,0
23/04/2022,21.7,16.6,19.86,0,17.22,17.22,75.4,82,0,0
24/04/2022,21.8,16.5,19.78,0,17.54,17.54,79.4,83,0,0
25/04/2022,23.1,16.5,20.22,0,18.38,18.38,82.8,89,0,0
26/04/2022,23.6,17.6,19.94,0,18.36,18.36,85.4,91,2.72,0
27/04/2022,22.4,18,20.46,0,17.98,17.98,77.6,83,3.16,0
28/04/2022,22.3,17,20.1,0,17.48,17.48,75.8,86,2.74,0
29/04/2022,23.9,16.6,20.68,0,18.56,18.56,80.4,86,3.5,0
30/04/2022,31.7,20,25.1,0,18.46,18.46,53.4,82,4.98,0
01/05/2022,22.6,19.5,21.06,0,18.42,18.42,76.4,86,4.68,0
02/05/2022,23.4,18.4,20.6,0,17.68,17.68,73.6,82,3.82,0
03/05/2022,33.1,20.4,25.66,0,19.06,19.06,50.8,59,2.6,0
04/05/2022,23,19.6,21.2,0,18.78,18.78,78.4,85,5.5,0
05/05/2022,22,18.7,20.44,0,16.7,16.7,66.2,72,6.96,0
06/05/2022,22.5,18.3,20.52,0,17.42,17.42,72,77,6.38,0
07/05/2022,22.4,16.1,19.88,0,16.28,16.28,67.4,76,3.58,0
08/05/2022,22.8,15.3,20.38,0,16.5,16.5,65.4,73,3.48,0
09/05/2022,24.1,18.1,22.06,0,16.8,16.8,56,69,5.46,0
10/05/2022,23.8,18.8,21.62,0,18.4,18.4,72,81,3.04,0
11/05/2022,23.3,16.7,20.86,0,17.68,17.68,71.6,75,3.3,0
12/05/2022,23.3,17.5,20.96,0,17.84,17.84,72.6,83,3.7,0.7
13/05/2022,23,18.5,20.98,0,18.26,18.26,76,80,5.58,0
14/05/2022,28.4,20.9,24.56,0,19.2,19.2,58.6,74,6.6,0
15/05/2022,26.6,20.2,21.94,0,19.32,19.32,77.2,81,3.88,0
16/05/2022,24,17.2,20.9,0,17.88,17.88,73,80,2.28,0
17/05/2022,23.7,18.7,21.66,0,19.16,19.16,78.2,86,2.94,0
18/05/2022,24.2,17.7,21.32,0,18.96,18.96,79,84,3.4,0
19/05/2022,24,19.3,21.92,0,19.32,19.32,77.2,83,3.74,0
20/05/2022,24.1,17.9,22.22,0,19.74,19.74,78.4,87,5.36,0
21/05/2022,34.4,20.5,25.42,0,19.76,19.76,58,72,2.48,0
22/05/2022,24.8,21,22.92,0,18.46,18.46,63.6,81,3.86,0
23/05/2022,24.5,20,22.94,0,19.84,19.84,73.8,78,4.82,0
24/05/2022,24.6,17.9,22.44,0,19.5,19.5,74.6,77,3.4,0
25/05/2022,25,19.1,22.84,0,19.98,19.98,75.4,81,3.06,0
26/05/2022,25.1,20.3,23.1,0,20.64,20.64,79.2,85,4.32,0
27/05/2022,25.7,20.2,23.5,0,20.46,20.46,74.8,78,3.82,0
28/05/2022,27.4,21.4,24.3,0,21.86,21.86,80.2,87,2.96,0
29/05/2022,27.2,20.7,24.18,0,22.12,22.12,82.8,91,3.18,0
30/05/2022,27.3,21.6,24.56,0,22.14,22.14,80.6,91,2.84,0
31/05/2022,27.2,21.8,24.8,0,22.28,22.28,79.2,86,3.12,0
01/06/2022,26.3,22.6,24.28,0,20.9,20.9,72.2,78,3.82,0
02/06/2022,26.4,21,23.92,0,20.38,20.38,70.8,81,2.92,0.3
03/06/2022,27.5,20,24.48,0,20.96,20.96,71.4,75,3.14,0
04/06/2022,27.8,20.3,24.72,0,20.78,20.78,68.6,76,3.4,0
05/06/2022,27.5,20.2,24.42,0,21.26,21.26,74,80,3.78,0
06/06/2022,27.2,21.8,24.96,0,21.54,21.54,72.8,83,3.28,0
07/06/2022,27.5,22.5,25.56,0,22.28,22.28,73.8,82,2.96,0
08/06/2022,27.6,21.8,25.6,0,22.36,22.36,74.2,79,3.36,0
09/06/2022,29.4,21.9,26.48,0,22.36,22.36,68.6,74,3.72,0
10/06/2022,29.5,24.4,26.38,0,23.14,23.14,75.2,85,4.48,0
11/06/2022,29.4,22,26.4,0,22.66,22.66,71.4,80,3.28,0
12/06/2022,28.9,24.6,26.32,0,22.7,22.7,71.8,76,3.36,0
13/06/2022,27.5,24.3,26.12,0,22.1,22.1,69,73,5.2,0
14/06/2022,27.7,22.4,25.68,0,21.84,21.84,70,77,3.76,0
15/06/2022,28,22.9,25.9,0,22.16,22.16,70.8,77,3.7,0
16/06/2022,26.8,23.6,25.5,0,22.46,22.46,75.6,80,5.72,0
17/06/2022,28.8,24.7,26.88,0,23.54,23.54,74.6,78,3.7,0
18/06/2022,28,23.8,26.4,0,23.46,23.46,77.2,86,3.52,0
19/06/2022,28.2,24,26.4,0,22.4,22.4,69.4,81,3.58,0
20/06/2022,27.4,22.6,25.68,0,21.2,21.2,65.4,79,3.18,0
21/06/2022,27.7,24.8,26.22,0,21.64,21.64,65,67,4.82,0
22/06/2022,28.3,24.7,26.74,0,22.68,22.68,68.8,75,5.6,0
23/06/2022,28.5,23.7,26.62,0,23.64,23.64,77,85,4.06,0
24/06/2022,28.7,23.6,27.08,0,23.14,23.14,70,75,3.54,0
25/06/2022,28.9,24.7,26.74,0,23.32,23.32,73.6,76,5.04,0
26/06/2022,28.4,23.8,26.82,0,22.58,22.58,68,74,4.5,0
27/06/2022,28.7,23.7,26.8,0,23.04,23.04,71.2,76,3.64,0
28/06/2022,28.8,23.1,26.5,0,22.82,22.82,71.4,76,4.28,0
29/06/2022,29.2,23.5,26.92,0,23.12,23.12,71,79,3.56,0
30/06/2022,29.2,23.4,26.9,0,22.88,22.88,69.4,76,3.74,0
01/07/2022,29.3,23.7,27.04,0,23.3,23.3,71.6,77,3.32,0
02/07/2022,28.8,24.2,27.04,0,23.4,23.4,72.4,79,3.5,0
03/07/2022,29.2,23.8,27.44,0,23.9,23.9,73.4,81,3.56,0
04/07/2022,29.4,24.2,27.7,0,24,24,72.6,76,3.48,0
05/07/2022,29.4,24.2,27.72,0,24.08,24.08,73,78,3.46,0
06/07/2022,29.3,24.7,27.5,0,23.72,23.72,71.8,82,4.04,0
07/07/2022,29.3,24.6,27.62,0,23.48,23.48,69.4,76,3.7,0
08/07/2022,30.1,22.5,27.34,0,22.18,22.18,62,72,3.12,0
09/07/2022,29.1,23.2,27.14,0,23.16,23.16,70,74,3.4,0
10/07/2022,29.9,24.6,27.68,0,23.84,23.84,71.6,82,4.36,0
11/07/2022,29.6,26,27.94,0,22.86,22.86,63,69,3.96,13.9
12/07/2022,29.8,24.3,27.58,0,22.98,22.98,66,72,3.22,0
13/07/2022,29.8,25.1,27.8,0,24.06,24.06,72.2,80,3.7,0
14/07/2022,29.2,24.6,27.46,0,23,23,67,79,3.54,0
15/07/2022,30,24.7,27.88,0,23.52,23.52,68,78,3.78,0
16/07/2022,29.7,24.7,27.72,0,22.86,22.86,64.2,73,3.3,0
17/07/2022,29.3,24.2,27.28,0,23.26,23.26,69.6,73,3.34,0
18/07/2022,30.1,25.3,27.9,0,24.56,24.56,75,81,3.78,0
19/07/2022,30.9,25.2,28.58,0,25.32,25.32,76.2,85,4,0
20/07/2022,31.1,26.1,28.82,0,25.66,25.66,76.4,85,3.4,0
21/07/2022,30.3,25.7,28.46,0,24.5,24.5,71.4,82,4,0
22/07/2022,30.5,25.5,28.44,0,24.6,24.6,72,81,4.02,0
23/07/2022,30.2,25.6,28.36,0,24.66,24.66,72.8,83,3.6,0
24/07/2022,30.8,25.2,28.48,0,24.9,24.9,74,84,3.88,0
25/07/2022,30.7,25.4,28.46,0,24.94,24.94,74.2,85,3.6,0
26/07/2022,31,24.3,28.46,0,24.32,24.32,69.4,73,3.72,0
27/07/2022,31,23.9,28.26,0,23.66,23.66,66.4,72,4.02,0
28/07/2022,31.4,24.6,28.8,0,24.98,24.98,72,75,3.88,0
29/07/2022,31.7,25.9,29.06,0,25.68,25.68,75.2,81,3.48,0
30/07/2022,30.6,26.1,28.94,0,25.22,25.22,72.8,82,3.76,0
31/07/2022,30.3,25.7,28.42,0,24.06,24.06,68.6,82,3.5,0
01/08/2022,30.8,25.2,28.46,0,24.34,24.34,69.8,75,3.44,0
02/08/2022,30.7,25.8,28.72,0,25.02,25.02,72.8,83,3.66,0
03/08/2022,30.9,25.8,28.48,0,24.5,24.5,71,81,3.46,2.1
04/08/2022,31.3,26.1,28.72,0,25.24,25.24,74.2,79,3.92,0
05/08/2022,31.5,27.4,29.54,0,25.72,25.72,72.4,78,3.08,0
06/08/2022,31.6,27.2,29.48,0,25.5,25.5,71.4,80,3.58,0
07/08/2022,31.1,27.4,29.1,0,24.2,24.2,65.2,71,3.58,0
08/08/2022,31,26,28.9,0,23.64,23.64,62.6,72,3.44,0
09/08/2022,30.9,25.5,28.8,0,24.02,24.02,65.8,71,3.16,0
10/08/2022,30.8,26.5,29,0,24.64,24.64,68.8,74,3.54,0
11/08/2022,31,26.4,29.14,0,24.66,24.66,68.2,74,3.4,0.9
12/08/2022,31.2,25.8,28.84,0,24.38,24.38,68,77,3.5,0
13/08/2022,30.8,25.6,28.76,0,24.1,24.1,66.4,72,4.1,0
14/08/2022,30.9,26,28.88,0,24.32,24.32,67.4,74,4.02,0
15/08/2022,31.7,25.5,29,0,24.04,24.04,64.8,73,3.48,0
16/08/2022,30.5,25.4,28.2,0,23.8,23.8,67.8,72,3.84,0
17/08/2022,31,26.3,28.88,0,24.24,24.24,67,75,3.76,0
18/08/2022,30.2,25.7,28.32,0,23.52,23.52,65,73,2.64,0
19/08/2022,30.9,24,28.12,0,23.92,23.92,69.4,79,3.88,0
20/08/2022,31.5,24.1,28.64,0,24.7,24.7,71.2,78,3.32,0
21/08/2022,31.4,26.2,29.18,0,25.22,25.22,71.6,83,3.5,0
22/08/2022,31.3,26.1,29.22,0,24.4,24.4,65.8,73,3.88,0
23/08/2022,31,25.9,28.64,0,24.14,24.14,67.6,77,3.34,0
24/08/2022,31,24.3,28.22,0,23.26,23.26,64.2,70,4.02,0
25/08/2022,30,26.4,28.6,0,25.22,25.22,74.8,77,6.26,0
26/08/2022,29.4,27.5,28.42,0,24.74,24.74,72.8,76,5.8,0
27/08/2022,29.5,27,28.14,0,24.56,24.56,73.2,75,5.12,0
28/08/2022,29.9,27.6,28.82,0,26.02,26.02,79.2,83,6.28,0
29/08/2022,31.7,27.8,29.7,0,25.78,25.78,71.8,78,3.58,0
30/08/2022,31.4,28.1,29.48,0,25.74,25.74,73,78,3.84,0
31/08/2022,31.8,27.8,29.62,0,25.74,25.74,71.8,77,3.34,0
01/09/2022,31.5,27.4,29.34,0,25.44,25.44,71.6,77,3.76,0
02/09/2022,31.1,27.1,28.84,0,24.98,24.98,72,76,4,19.6
03/09/2022,31.1,26.6,28.84,0,25,25,72,76,3.64,0.1
04/09/2022,31.6,26.8,29.36,0,24.96,24.96,68.8,76,2.9,0
05/09/2022,30.4,26.5,28.7,0,24.5,24.5,69.8,77,2.84,0
06/09/2022,31.2,25.1,28.24,0,23.9,23.9,68.4,77,3.74,0
07/09/2022,30.4,25.6,28.54,0,23.64,23.64,64.8,72,3.68,0
08/09/2022,30.9,24.7,28.28,0,24.24,24.24,70.4,76,4.02,0
09/09/2022,29.8,24.8,28.08,0,23.66,23.66,67.8,74,3.96,0
10/09/2022,31.1,24.6,28.58,0,23.82,23.82,66,73,2.8,0
11/09/2022,30.5,24.5,28.02,0,23.42,23.42,66.4,77,2.76,9.3
12/09/2022,29.5,22.9,27.24,0,23.14,23.14,69.4,78,3.32,0
13/09/2022,30.7,25.3,28.3,0,24.04,24.04,68.8,75,3.26,0
14/09/2022,30.3,26.4,28.68,0,22.46,22.46,56.4,66,4.74,0
15/09/2022,30.1,24.1,27.5,0,21.4,21.4,56,63,3.26,0
16/09/2022,29.1,23.7,26.78,0,22.06,22.06,64.6,69,3.9,0
17/09/2022,29.5,25.4,27.52,0,23.24,23.24,68,75,3.72,0
18/09/2022,30,24.6,27.88,0,23.4,23.4,67,74,3.14,0
19/09/2022,30.3,26.5,28.18,0,23.04,23.04,62.8,67,4.38,0
20/09/2022,30.2,23.9,27.54,0,22.72,22.72,64.6,73,3.62,0
21/09/2022,29,24.9,27.42,0,21.38,21.38,56.4,59,5,0
22/09/2022,30,23.5,27.06,0,21.3,21.3,57.8,65,3,0
23/09/2022,30,23.5,26.86,0,22.14,22.14,64.6,69,3.76,0
24/09/2022,28.4,24.7,27.1,0,21.36,21.36,57.8,64,4.6,0
25/09/2022,28.4,25.4,27.32,0,22.5,22.5,64,70,5.76,0
26/09/2022,29.3,23.3,26.9,0,21.9,21.9,62.4,68,4.82,0
27/09/2022,28.1,22.3,26.58,0,22.44,22.44,68.2,74,4.1,0
28/09/2022,29.7,22.7,26.64,0,21.9,21.9,64.2,67,2.84,0
29/09/2022,30,23.4,26.64,0,22.64,22.64,69.6,73,3.76,0
30/09/2022,30.2,24.2,27.22,0,24.36,24.36,78,83,4.1,0
01/10/2022,30.9,23.8,27.72,0,24.72,24.72,77.4,85,2.8,0
02/10/2022,29.5,23.9,27.24,0,24.36,24.36,77.8,83,3.26,4.1
03/10/2022,30.3,23.8,27.12,0,23.68,23.68,73.8,80,3.04,3.7
04/10/2022,29.6,24.1,27.16,0,23.14,23.14,69.8,81,3.14,0
05/10/2022,29.4,23.8,26.44,0,22.34,22.34,68.8,76,3.36,0
06/10/2022,28.6,23.2,26.28,0,22.08,22.08,67.8,76,4.04,0
07/10/2022,28.7,24.5,26.28,0,21.04,21.04,60.4,66,2.82,0
08/10/2022,28.2,21.1,25.06,0,19.8,19.8,59.4,68,3.42,0
09/10/2022,28.6,21.2,25.4,0,19.8,19.8,57.4,67,3.2,0
10/10/2022,28.4,20.5,24.94,0,19.78,19.78,60,69,3.92,0
11/10/2022,28.5,21.2,25.34,0,20.68,20.68,64,70,3.84,0
12/10/2022,28.5,22.1,25.4,0,21.18,21.18,67,74,3.32,0
13/10/2022,28.1,22.5,25.175,0,20.5,20.5,63.75,73,3.12,0
14/10/2022,27.4,21.5,24.78,0,20.12,20.12,63.4,73,3.04,0
15/10/2022,27.5,21.7,25.12,0,20.24,20.24,62.2,72,3.3,0
16/10/2022,30.5,21.6,25.76,0,20.64,20.64,61,75,4.74,0
17/10/2022,27.8,22.2,25.4,0,20.46,20.46,62,66,4.46,0
18/10/2022,27.8,21.4,24.92,0,20.32,20.32,64,71,3.26,0
19/10/2022,27.5,20.6,24.54,0,19.98,19.98,64.2,76,2.9,0
20/10/2022,28.1,20.4,24.96,0,20.56,20.56,65.8,75,3.04,0.3
21/10/2022,25.8,23.2,24.64,0,20.98,20.98,70.2,76,3.98,0
22/10/2022,27.7,21.4,24.44,0,20.1,20.1,65.6,77,3.38,0
23/10/2022,26.7,19.6,23.24,0,19.44,19.44,68.6,76,4.2,0
24/10/2022,27.5,19.5,23.76,0,19.94,19.94,68.8,76,3.96,0
25/10/2022,32.2,19.9,26.6,0,18.72,18.72,46.6,74,2.08,2.4
26/10/2022,30.3,22,25.7,0,18.96,18.96,50.8,69,2.54,0.8
27/10/2022,27.7,21,24.56,0,20.8,20.8,69.8,75,3.62,0
28/10/2022,27.3,20.7,24.7,0,21.16,21.16,71.8,80,3.14,0
29/10/2022,26.8,19.8,23.86,0,19.84,19.84,67.4,74,4.86,0
30/10/2022,27.7,20.7,24.26,0,20.88,20.88,72.8,81,3.2,0
31/10/2022,26.9,21,24.3,0,20.14,20.14,67.2,83,3.24,0
01/11/2022,26.6,19.9,23.52,0,18.82,18.82,62.2,73,2.66,0
02/11/2022,25.4,18.7,22.56,0,17.74,17.74,60.4,71,2.82,0
03/11/2022,25.3,18.6,22.64,0,18.3,18.3,63.8,69,3.4,0
04/11/2022,26.4,18,22.44,0,17.98,17.98,63.2,78,3.68,0
